num_reactions,num_likes,status_type_link,status_type_photo,status_type_status,status_type_video,Cluster
0.050955414012738856,0.040976645435244166,0,0,0,1,1
0.03481953290870488,0.03099787685774947,0,0,0,1,1
0.04288747346072187,0.03630573248407643,0,0,0,1,1
0.04479830148619958,0.03949044585987261,0,0,0,1,1
0.031422505307855626,0.028874734607218684,0,0,0,1,1
0.020594479830148622,0.017834394904458598,0,0,0,1,1
0.05923566878980892,0.053927813163481955,0,0,0,1,1
0.05583864118895966,0.05201698513800425,0,1,0,0,0
0.0375796178343949,0.03205944798301486,0,0,0,1,1
0.10976645435244162,0.10276008492569003,0,1,0,0,0
0.0613588110403397,0.05435244161358811,0,0,0,1,1
0.014012738853503185,0.013800424628450107,0,1,0,0,0
0.0237791932059448,0.022080679405520172,0,1,0,0,0
0.04373673036093419,0.03842887473460722,0,0,0,1,1
0.07685774946921443,0.06475583864118896,0,0,0,1,1
0.03906581740976645,0.03418259023354565,0,0,0,1,1
0.04585987261146497,0.04225053078556264,0,0,0,1,1
0.012101910828025478,0.0118895966029724,0,0,0,1,1
0.05774946921443737,0.04798301486199576,0,0,0,1,1
0.052653927813163484,0.044161358811040344,0,0,0,1,1
0.02802547770700637,0.023354564755838643,0,0,0,1,1
0.04798301486199576,0.0416135881104034,0,0,0,1,1
0.0074309978768577496,0.0074309978768577496,0,0,0,1,1
0.04649681528662421,0.036093418259023353,0,0,0,1,1
0.019957537154989383,0.019957537154989383,0,0,0,1,1
0.05498938428874735,0.049681528662420385,0,0,0,1,1
0.013163481953290871,0.013163481953290871,0,0,0,1,1
0.026963906581740978,0.024203821656050957,0,0,0,1,1
0.031634819532908705,0.028450106157112527,0,0,0,1,1
0.028450106157112527,0.024628450106157114,0,0,0,1,1
0.0832271762208068,0.07643312101910828,0,0,0,1,1
0.06581740976645435,0.06029723991507431,0,0,0,1,1
0.0029723991507431,0.002547770700636943,0,1,0,0,0
0.06220806794055202,0.058386411889596604,0,1,0,0,0
0.05010615711252654,0.04798301486199576,0,1,0,0,0
0.06624203821656051,0.06178343949044586,0,1,0,0,0
0.005095541401273886,0.005095541401273886,0,1,0,0,0
0.003397027600849257,0.0031847133757961785,1,0,0,0,2
0.0070063694267515925,0.006794055201698514,0,1,0,0,0
0.14331210191082802,0.13694267515923567,0,1,0,0,0
0.1564755838641189,0.14798301486199575,0,1,0,0,0
0.12144373673036093,0.11762208067940552,0,1,0,0,0
0.004883227176220807,0.004246284501061571,0,1,0,0,0
0.0564755838641189,0.05307855626326964,0,1,0,0,0
0.08025477707006369,0.07388535031847134,0,0,0,1,1
0.08938428874734608,0.0791932059447983,0,0,0,1,1
0.31698513800424627,0.2830148619957537,0,0,0,1,1
0.01613588110403397,0.01613588110403397,0,1,0,0,0
0.007643312101910828,0.007218683651804671,0,1,0,0,0
0.0040339702760084925,0.003821656050955414,0,1,0,0,0
0.0057324840764331215,0.0057324840764331215,0,1,0,0,0
0.024840764331210193,0.022929936305732486,0,1,0,0,0
0.03099787685774947,0.03078556263269639,0,1,0,0,0
0.03524416135881104,0.03205944798301486,0,1,0,0,0
0.040339702760084924,0.03630573248407643,0,1,0,0,0
0.04607218683651805,0.045222929936305736,0,1,0,0,0
0.09723991507430998,0.09575371549893844,0,1,0,0,0
0.11740976645435244,0.11422505307855627,0,1,0,0,0
0.04309978768577495,0.040339702760084924,0,1,0,0,0
0.21337579617834396,0.20785562632696392,0,1,0,0,0
0.04288747346072187,0.038641188959660296,0,0,0,1,1
0.09087048832271763,0.08895966029723992,0,1,0,0,0
0.10169851380042463,0.0980891719745223,0,1,0,0,0
0.04501061571125266,0.042675159235668794,0,0,0,1,1
0.04777070063694268,0.04479830148619958,0,0,0,1,1
0.03630573248407643,0.033121019108280254,0,0,0,1,1
0.052441613588110406,0.04925690021231423,0,0,0,1,1
0.05711252653927813,0.05138004246284501,0,0,0,1,1
0.05477707006369427,0.049893842887473464,0,0,0,1,1
0.023142250530785564,0.022080679405520172,0,1,0,0,0
0.020594479830148622,0.020382165605095544,0,1,0,0,0
0.059447983014861996,0.053927813163481955,0,0,0,1,1
0.06900212314225053,0.06220806794055202,0,0,0,1,1
0.010828025477707007,0.010828025477707007,0,1,0,0,0
0.059447983014861996,0.05159235668789809,0,0,0,1,1
0.14607218683651804,0.13418259023354565,0,0,0,1,1
0.07749469214437367,0.06794055201698514,0,0,0,1,1
0.06263269639065817,0.06263269639065817,0,1,0,0,0
0.0057324840764331215,0.005520169851380043,0,1,0,0,0
0.0031847133757961785,0.0031847133757961785,0,1,0,0,0
0.003397027600849257,0.003397027600849257,0,1,0,0,0
0.0061571125265392785,0.0061571125265392785,0,1,0,0,0
0.0059447983014862,0.0059447983014862,0,0,0,1,1
0.0016985138004246285,0.0016985138004246285,0,1,0,0,0
0.0021231422505307855,0.0021231422505307855,0,1,0,0,0
0.008280254777070064,0.008280254777070064,0,1,0,0,0
0.01040339702760085,0.009978768577494692,0,1,0,0,0
0.04798301486199576,0.040127388535031845,0,0,0,1,1
0.022080679405520172,0.019320594479830148,0,0,0,1,1
0.05329087048832272,0.05180467091295117,0,1,0,0,0
0.05180467091295117,0.045222929936305736,0,0,0,1,1
0.0535031847133758,0.04331210191082803,0,0,0,1,1
0.025690021231422507,0.024203821656050957,0,0,0,1,1
0.06815286624203822,0.06518046709129512,0,1,0,0,0
0.021868365180467093,0.02101910828025478,0,1,0,0,0
0.028874734607218684,0.025902335456475585,0,0,0,1,1
0.07154989384288747,0.06369426751592357,0,0,0,1,1
0.1375796178343949,0.13312101910828025,0,1,0,0,0
0.037154989384288746,0.03333333333333333,0,0,0,1,1
0.07197452229299363,0.06284501061571125,0,0,0,1,1
0.07239915074309979,0.070276008492569,0,1,0,0,0
0.0375796178343949,0.03184713375796178,0,0,0,1,1
0.042675159235668794,0.04140127388535032,0,1,0,0,0
0.009129511677282378,0.00870488322717622,0,1,0,0,0
0.008492569002123142,0.008280254777070064,0,1,0,0,0
0.012314225053078557,0.012101910828025478,0,1,0,0,0
0.08556263269639067,0.07707006369426751,0,0,0,1,1
0.031422505307855626,0.030573248407643312,0,1,0,0,0
0.03184713375796178,0.030573248407643312,0,1,0,0,0
0.011252653927813164,0.011252653927813164,0,1,0,0,0
0.030573248407643312,0.029723991507430998,0,0,1,0,2
0.06326963906581741,0.05562632696390658,0,0,0,1,1
0.03630573248407643,0.03524416135881104,0,1,0,0,0
0.9363057324840764,0.916135881104034,0,1,0,0,0
0.07940552016985138,0.06942675159235669,0,0,0,1,1
0.03842887473460722,0.03821656050955414,0,1,0,0,0
0.056687898089171976,0.05286624203821656,0,1,0,0,0
0.012738853503184714,0.012526539278131636,0,1,0,0,0
0.0208067940552017,0.020169851380042462,0,1,0,0,0
0.005520169851380043,0.005520169851380043,0,0,0,1,1
0.054140127388535034,0.05180467091295117,0,1,0,0,0
0.03694267515923567,0.03545647558386412,0,1,0,0,0
0.013588110403397028,0.012526539278131636,0,1,0,0,0
0.013163481953290871,0.012314225053078557,0,1,0,0,0
0.04076433121019109,0.035668789808917196,0,0,0,1,1
0.023354564755838643,0.023354564755838643,0,1,0,0,0
0.02526539278131635,0.024840764331210193,0,1,0,0,0
0.008917197452229299,0.00870488322717622,0,1,0,0,0
0.049681528662420385,0.03779193205944798,0,0,0,1,1
0.011464968152866243,0.011252653927813164,0,1,0,0,0
0.01740976645435244,0.016985138004246284,0,1,0,0,0
0.003821656050955414,0.003821656050955414,0,1,0,0,0
0.031210191082802548,0.029936305732484077,0,1,0,0,0
0.016985138004246284,0.016772823779193206,0,1,0,0,0
0.06348195329087049,0.05562632696390658,0,0,0,1,1
0.1335456475583864,0.12887473460721868,0,1,0,0,0
0.01464968152866242,0.014225053078556264,0,1,0,0,0
0.04649681528662421,0.040339702760084924,0,0,0,1,1
0.006369426751592357,0.0057324840764331215,0,1,0,0,0
0.013800424628450107,0.013163481953290871,0,1,0,0,0
0.03418259023354565,0.03248407643312102,0,1,0,0,0
0.08450106157112527,0.07388535031847134,0,0,0,1,1
0.009978768577494692,0.009978768577494692,0,1,0,0,0
0.038641188959660296,0.0375796178343949,0,1,0,0,0
0.0673036093418259,0.05711252653927813,0,0,0,1,1
0.12123142250530786,0.09745222929936306,0,0,0,1,1
0.003397027600849257,0.0031847133757961785,0,1,0,0,0
0.006369426751592357,0.006369426751592357,0,1,0,0,0
0.012101910828025478,0.012101910828025478,0,1,0,0,0
0.015711252653927813,0.015711252653927813,0,1,0,0,0
0.0781316348195329,0.0673036093418259,0,0,0,1,1
0.0040339702760084925,0.0040339702760084925,0,1,0,0,0
0.037367303609341825,0.037154989384288746,0,1,0,0,0
0.02823779193205945,0.02823779193205945,0,1,0,0,0
0.034394904458598725,0.03354564755838641,0,1,0,0,0
0.15583864118895965,0.1276008492569002,0,0,0,1,1
0.008917197452229299,0.00870488322717622,0,0,1,0,2
0.0070063694267515925,0.0065817409766454355,0,0,1,0,2
0.0061571125265392785,0.0061571125265392785,0,0,0,1,1
0.009129511677282378,0.008917197452229299,0,1,0,0,0
0.0029723991507431,0.0027600849256900215,0,1,0,0,0
0.10084925690021232,0.0861995753715499,0,0,0,1,1
0.010615711252653929,0.01040339702760085,0,1,0,0,0
0.019957537154989383,0.019957537154989383,0,1,0,0,0
0.0643312101910828,0.06178343949044586,0,0,0,1,1
0.035668789808917196,0.03545647558386412,0,1,0,0,0
0.052653927813163484,0.051167728237791935,0,1,0,0,0
0.08959660297239916,0.08704883227176222,0,1,0,0,0
0.040127388535031845,0.03906581740976645,0,1,0,0,0
0.08280254777070065,0.081104033970276,0,1,0,0,0
0.13121019108280255,0.1267515923566879,0,1,0,0,0
0.040552016985138,0.03991507430997877,0,1,0,0,0
0.06815286624203822,0.058386411889596604,0,0,0,1,1
0.07728237791932059,0.07367303609341826,0,1,0,0,0
0.010828025477707007,0.010828025477707007,0,1,0,0,0
0.05987261146496815,0.052441613588110406,0,0,0,1,1
0.07834394904458598,0.07685774946921443,0,1,0,0,0
0.02929936305732484,0.02823779193205945,0,1,0,0,0
0.020382165605095544,0.019745222929936305,0,1,0,0,0
0.03949044585987261,0.03906581740976645,0,1,0,0,0
0.10339702760084926,0.09787685774946922,0,1,0,0,0
0.05987261146496815,0.05456475583864119,0,0,0,1,1
0.08131634819532908,0.07791932059447983,0,1,0,0,0
0.04585987261146497,0.04479830148619958,0,1,0,0,0
0.010191082802547772,0.009554140127388535,0,1,0,0,0
0.18789808917197454,0.13991507430997877,0,0,0,1,1
0.03927813163481953,0.037154989384288746,0,1,0,0,0
0.05498938428874735,0.05329087048832272,0,1,0,0,0
0.06348195329087049,0.06178343949044586,0,1,0,0,0
0.04225053078556264,0.03949044585987261,0,1,0,0,0
0.15222929936305732,0.14437367303609341,0,1,0,0,0
0.032908704883227176,0.03184713375796178,0,1,0,0,0
0.06220806794055202,0.05987261146496815,0,1,0,0,0
0.05159235668789809,0.05031847133757962,0,1,0,0,0
0.05605095541401274,0.05435244161358811,0,1,0,0,0
0.06645435244161359,0.06305732484076433,0,1,0,0,0
0.044161358811040344,0.042675159235668794,0,1,0,0,0
0.04585987261146497,0.04437367303609342,0,1,0,0,0
0.052441613588110406,0.049681528662420385,0,1,0,0,0
0.03227176220806794,0.03099787685774947,0,1,0,0,0
0.08216560509554141,0.0781316348195329,0,1,0,0,0
0.03779193205944798,0.036093418259023353,0,1,0,0,0
0.04628450106157113,0.04501061571125266,0,1,0,0,0
0.05732484076433121,0.05435244161358811,0,1,0,0,0
0.07452229299363057,0.07303609341825902,0,1,0,0,0
0.04925690021231423,0.0475583864118896,0,1,0,0,0
0.0535031847133758,0.05180467091295117,0,1,0,0,0
0.025902335456475585,0.024203821656050957,0,1,0,0,0
0.04437367303609342,0.04225053078556264,0,1,0,0,0
0.06475583864118896,0.06263269639065817,0,1,0,0,0
0.015074309978768578,0.014861995753715499,0,1,0,0,0
0.06157112526539278,0.058386411889596604,0,1,0,0,0
0.014225053078556264,0.014012738853503185,0,1,0,0,0
0.16624203821656053,0.15966029723991507,0,1,0,0,0
0.01634819532908705,0.01613588110403397,0,1,0,0,0
0.004670912951167728,0.004670912951167728,0,0,0,1,1
0.021868365180467093,0.021231422505307858,0,1,0,0,0
0.006794055201698514,0.006794055201698514,0,0,0,1,1
0.05074309978768578,0.04861995753715499,0,1,0,0,0
0.02356687898089172,0.023354564755838643,0,1,0,0,0
0.010828025477707007,0.010828025477707007,0,0,0,1,1
0.007218683651804671,0.007218683651804671,0,0,0,1,1
0.0031847133757961785,0.0031847133757961785,1,0,0,0,2
0.01592356687898089,0.01592356687898089,0,0,0,1,1
0.0375796178343949,0.03673036093418259,0,1,0,0,0
0.11040339702760085,0.10721868365180467,0,1,0,0,0
0.028450106157112527,0.02802547770700637,0,1,0,0,0
0.048407643312101914,0.046709129511677286,0,1,0,0,0
0.10573248407643313,0.08662420382165606,0,0,0,1,1
0.03524416135881104,0.03375796178343949,0,1,0,0,0
0.05774946921443737,0.048407643312101914,0,0,0,1,1
0.026963906581740978,0.02653927813163482,0,1,0,0,0
0.006369426751592357,0.0061571125265392785,0,1,0,0,0
0.0070063694267515925,0.0070063694267515925,1,0,0,0,2
0.0535031847133758,0.05074309978768578,0,1,0,0,0
0.060934182590233546,0.06072186836518047,0,1,0,0,0
0.05605095541401274,0.05456475583864119,0,1,0,0,0
0.03227176220806794,0.031422505307855626,0,1,0,0,0
0.012951167728237793,0.012101910828025478,0,1,0,0,0
0.03651804670912951,0.034607218683651804,0,0,0,1,1
0.1307855626326964,0.09745222929936306,0,0,0,1,1
0.03991507430997877,0.03906581740976645,0,1,0,0,0
0.12590233545647558,0.10276008492569003,0,0,0,1,1
0.040127388535031845,0.038641188959660296,0,1,0,0,0
0.03779193205944798,0.037154989384288746,0,1,0,0,0
0.06751592356687898,0.06645435244161359,0,1,0,0,0
0.07685774946921443,0.07473460721868365,0,1,0,0,0
0.010191082802547772,0.010191082802547772,0,1,0,0,0
0.052653927813163484,0.05180467091295117,0,1,0,0,0
0.11040339702760085,0.10806794055201699,0,1,0,0,0
0.020594479830148622,0.019957537154989383,0,1,0,0,0
0.08492569002123143,0.0832271762208068,0,1,0,0,0
0.04628450106157113,0.04501061571125266,0,1,0,0,0
0.01634819532908705,0.01634819532908705,0,1,0,0,0
0.04331210191082803,0.04203821656050956,0,1,0,0,0
0.08598726114649682,0.08471337579617835,0,1,0,0,0
0.0445859872611465,0.04331210191082803,0,1,0,0,0
0.045435244161358815,0.044161358811040344,0,1,0,0,0
0.07940552016985138,0.07643312101910828,0,1,0,0,0
0.0970276008492569,0.09426751592356689,0,1,0,0,0
0.04564755838641189,0.04352441613588111,0,1,0,0,0
0.00148619957537155,0.00148619957537155,0,0,0,1,1
0.008067940552016985,0.008067940552016985,0,1,0,0,0
0.035668789808917196,0.035668789808917196,0,1,0,0,0
0.05881104033970276,0.058174097664543525,0,1,0,0,0
0.0416135881104034,0.040339702760084924,0,1,0,0,0
0.021231422505307858,0.02101910828025478,0,1,0,0,0
0.018046709129511677,0.016772823779193206,0,1,0,0,0
0.007218683651804671,0.007218683651804671,0,1,0,0,0
0.00870488322717622,0.008280254777070064,0,1,0,0,0
0.004883227176220807,0.004670912951167728,0,1,0,0,0
0.04607218683651805,0.04373673036093419,0,0,0,1,1
0.03418259023354565,0.03354564755838641,0,1,0,0,0
0.05923566878980892,0.05859872611464968,0,1,0,0,0
0.020594479830148622,0.020169851380042462,0,1,0,0,0
0.10382165605095542,0.10191082802547771,0,1,0,0,0
0.05201698513800425,0.05138004246284501,0,1,0,0,0
0.05732484076433121,0.056900212314225054,0,1,0,0,0
0.03524416135881104,0.03503184713375796,0,1,0,0,0
0.025690021231422507,0.023354564755838643,0,0,0,1,1
0.0070063694267515925,0.0070063694267515925,0,1,0,0,0
0.015286624203821656,0.015286624203821656,0,1,0,0,0
0.03694267515923567,0.03673036093418259,0,1,0,0,0
0.04076433121019109,0.03949044585987261,0,1,0,0,0
0.06072186836518047,0.05307855626326964,0,0,0,1,1
0.04904458598726115,0.04883227176220807,0,1,0,0,0
0.02929936305732484,0.028662420382165606,0,1,0,0,0
0.022080679405520172,0.021656050955414015,0,1,0,0,0
0.019320594479830148,0.01910828025477707,0,1,0,0,0
0.14479830148619957,0.1394904458598726,0,1,0,0,0
0.2927813163481953,0.24012738853503185,0,0,0,1,1
0.1335456475583864,0.12951167728237792,0,1,0,0,0
0.012314225053078557,0.012314225053078557,0,0,0,1,1
0.05774946921443737,0.056900212314225054,0,1,0,0,0
0.045222929936305736,0.043949044585987265,0,1,0,0,0
0.04777070063694268,0.046709129511677286,0,1,0,0,0
0.09830148619957538,0.09554140127388536,0,1,0,0,0
0.06050955414012739,0.05859872611464968,0,1,0,0,0
0.11167728237791932,0.10870488322717622,0,1,0,0,0
0.08874734607218684,0.0861995753715499,0,1,0,0,0
0.10934182590233546,0.10721868365180467,0,1,0,0,0
0.08004246284501061,0.07749469214437367,0,1,0,0,0
0.25180467091295117,0.2464968152866242,0,1,0,0,0
0.12547770700636943,0.10573248407643313,0,0,0,1,1
0.09002123142250532,0.0872611464968153,0,1,0,0,0
0.02526539278131635,0.02229299363057325,0,1,0,0,0
0.014225053078556264,0.014012738853503185,0,1,0,0,0
0.0932059447983015,0.09002123142250532,0,1,0,0,0
0.22144373673036094,0.2089171974522293,0,0,1,0,2
0.1464968152866242,0.1416135881104034,0,1,0,0,0
0.017834394904458598,0.017834394904458598,0,0,1,0,2
0.10424628450106158,0.10148619957537156,0,1,0,0,0
0.01337579617834395,0.012951167728237793,0,1,0,0,0
0.009766454352441613,0.009766454352441613,1,0,0,0,2
0.06794055201698514,0.06560509554140127,0,1,0,0,0
0.010828025477707007,0.010828025477707007,0,0,0,1,1
0.018046709129511677,0.01762208067940552,0,1,0,0,0
0.02101910828025478,0.0208067940552017,0,1,0,0,0
0.045222929936305736,0.04501061571125266,0,1,0,0,0
0.033121019108280254,0.0326963906581741,0,1,0,0,0
0.04331210191082803,0.03906581740976645,0,0,0,1,1
0.05222929936305733,0.051167728237791935,0,1,0,0,0
0.04777070063694268,0.04649681528662421,0,1,0,0,0
0.05435244161358811,0.040552016985138,0,0,0,1,1
0.03099787685774947,0.030148619957537155,0,1,0,0,0
0.04501061571125266,0.04373673036093419,0,1,0,0,0
0.04861995753715499,0.04777070063694268,0,1,0,0,0
0.014012738853503185,0.013588110403397028,0,1,0,0,0
0.03354564755838641,0.03333333333333333,0,1,0,0,0
0.06390658174097665,0.061146496815286625,0,1,0,0,0
0.018683651804670912,0.018471337579617834,0,0,0,1,1
0.031422505307855626,0.0267515923566879,0,0,0,1,1
0.08450106157112527,0.08280254777070065,0,1,0,0,0
0.01889596602972399,0.018259023354564755,0,1,0,0,0
0.03205944798301486,0.03099787685774947,0,1,0,0,0
0.032908704883227176,0.03227176220806794,0,1,0,0,0
0.023142250530785564,0.022080679405520172,0,0,0,1,1
0.024840764331210193,0.022080679405520172,0,0,0,1,1
0.0237791932059448,0.021443736730360936,0,0,0,1,1
0.02802547770700637,0.026114649681528664,0,1,0,0,0
0.031634819532908705,0.030148619957537155,0,1,0,0,0
0.058174097664543525,0.055201698513800426,0,1,0,0,0
0.04140127388535032,0.034394904458598725,0,0,0,1,1
0.02929936305732484,0.02653927813163482,0,0,0,1,1
0.13312101910828025,0.11019108280254777,0,0,0,1,1
0.0613588110403397,0.05923566878980892,0,1,0,0,0
0.04437367303609342,0.04331210191082803,0,1,0,0,0
0.034394904458598725,0.03078556263269639,0,0,0,1,1
0.05626326963906582,0.05498938428874735,0,1,0,0,0
0.06390658174097665,0.062420382165605096,0,1,0,0,0
0.045222929936305736,0.04437367303609342,0,1,0,0,0
0.0445859872611465,0.04373673036093419,0,1,0,0,0
0.08662420382165606,0.08343949044585988,0,1,0,0,0
0.04734607218683652,0.04564755838641189,0,1,0,0,0
0.0762208067940552,0.07494692144373673,0,1,0,0,0
0.11358811040339703,0.1029723991507431,0,1,0,0,0
0.07685774946921443,0.0751592356687898,0,1,0,0,0
0.0564755838641189,0.04564755838641189,0,0,0,1,1
0.033121019108280254,0.03205944798301486,0,1,0,0,0
0.023354564755838643,0.021656050955414015,0,0,0,1,1
0.09469214437367304,0.07473460721868365,0,0,0,1,1
0.021656050955414015,0.021656050955414015,0,0,1,0,2
0.03418259023354565,0.03354564755838641,0,1,0,0,0
0.05923566878980892,0.05796178343949045,0,1,0,0,0
0.061146496815286625,0.059660297239915075,0,1,0,0,0
0.04883227176220807,0.046921443736730364,0,1,0,0,0
0.05753715498938429,0.05562632696390658,0,1,0,0,0
0.02399150743099788,0.022717622080679407,0,1,0,0,0
0.05435244161358811,0.04352441613588111,0,0,0,1,1
0.06496815286624204,0.06390658174097665,0,1,0,0,0
0.12016985138004246,0.11634819532908705,0,1,0,0,0
0.03949044585987261,0.03906581740976645,0,1,0,0,0
0.028662420382165606,0.02505307855626327,0,0,0,1,1
0.03694267515923567,0.03099787685774947,0,0,0,1,1
0.03630573248407643,0.03375796178343949,0,0,0,1,1
0.0791932059447983,0.07749469214437367,0,1,0,0,0
0.08556263269639067,0.0832271762208068,0,1,0,0,0
0.02951167728237792,0.02929936305732484,0,1,0,0,0
0.031422505307855626,0.03099787685774947,0,1,0,0,0
0.05732484076433121,0.05626326963906582,0,1,0,0,0
0.07282377919320594,0.07091295116772824,0,1,0,0,0
0.053927813163481955,0.0535031847133758,0,1,0,0,0
0.06454352441613588,0.06326963906581741,0,1,0,0,0
0.09278131634819534,0.09193205944798302,0,1,0,0,0
0.08747346072186837,0.08471337579617835,0,1,0,0,0
0.038853503184713374,0.037154989384288746,0,1,0,0,0
0.07494692144373673,0.07261146496815286,0,1,0,0,0
0.030573248407643312,0.030148619957537155,0,1,0,0,0
0.1921443736730361,0.18598726114649683,0,1,0,0,0
0.03205944798301486,0.027388535031847135,0,0,0,1,1
0.05859872611464968,0.05605095541401274,0,1,0,0,0
0.048195329087048835,0.04628450106157113,0,1,0,0,0
0.07218683651804671,0.05859872611464968,0,0,0,1,1
0.10148619957537156,0.09830148619957538,0,1,0,0,0
0.040127388535031845,0.03927813163481953,0,1,0,0,0
0.04479830148619958,0.043949044585987265,0,1,0,0,0
0.06284501061571125,0.06220806794055202,0,1,0,0,0
0.02399150743099788,0.021231422505307858,0,0,0,1,1
0.02399150743099788,0.023142250530785564,0,1,0,0,0
0.02823779193205945,0.024416135881104035,0,0,0,1,1
0.04734607218683652,0.045222929936305736,0,1,0,0,0
0.0683651804670913,0.06602972399150743,0,1,0,0,0
0.049893842887473464,0.04883227176220807,0,1,0,0,0
0.034607218683651804,0.03397027600849257,0,1,0,0,0
0.0791932059447983,0.07791932059447983,0,1,0,0,0
0.05286624203821656,0.040976645435244166,0,0,0,1,1
0.027388535031847135,0.026114649681528664,0,1,0,0,0
0.05201698513800425,0.049681528662420385,0,1,0,0,0
0.05774946921443737,0.05605095541401274,0,1,0,0,0
0.05074309978768578,0.040127388535031845,0,0,0,1,1
0.028662420382165606,0.02781316348195329,0,1,0,0,0
0.07070063694267516,0.06900212314225053,0,1,0,0,0
0.020382165605095544,0.019957537154989383,0,1,0,0,0
0.0445859872611465,0.04309978768577495,0,1,0,0,0
0.0326963906581741,0.026326963906581742,0,0,0,1,1
0.04076433121019109,0.040127388535031845,0,1,0,0,0
0.03227176220806794,0.03205944798301486,0,1,0,0,0
0.04713375796178344,0.04585987261146497,0,1,0,0,0
0.048195329087048835,0.04734607218683652,0,1,0,0,0
0.11507430997876858,0.11061571125265393,0,1,0,0,0
0.05923566878980892,0.049469214437367307,0,0,0,1,1
0.05583864118895966,0.05477707006369427,0,1,0,0,0
0.07600849256900212,0.062420382165605096,0,0,0,1,1
0.013800424628450107,0.013800424628450107,0,0,0,1,1
0.040339702760084924,0.038641188959660296,0,1,0,0,0
0.06794055201698514,0.06560509554140127,0,1,0,0,0
0.0564755838641189,0.053927813163481955,0,1,0,0,0
0.09596602972399151,0.07494692144373673,0,0,0,1,1
0.026114649681528664,0.024203821656050957,0,0,1,0,2
0.11528662420382166,0.0842887473460722,0,0,0,1,1
0.05902335456475584,0.056687898089171976,0,1,0,0,0
0.09447983014861996,0.06687898089171974,0,0,0,1,1
0.0416135881104034,0.040339702760084924,0,1,0,0,0
0.12887473460721868,0.09469214437367304,0,0,0,1,1
0.03821656050955414,0.03524416135881104,0,1,0,0,0
0.05010615711252654,0.048407643312101914,0,1,0,0,0
0.019745222929936305,0.01910828025477707,0,0,1,0,2
0.010191082802547772,0.009978768577494692,0,0,0,1,1
0.05201698513800425,0.04352441613588111,0,0,0,1,1
0.04777070063694268,0.04713375796178344,0,0,1,0,2
0.02823779193205945,0.027176220806794056,0,1,0,0,0
0.036093418259023353,0.03375796178343949,0,1,0,0,0
0.06454352441613588,0.062420382165605096,0,1,0,0,0
